process,TP,FP,TN,FN,precision,recall,accuracy,f_measure,mcc,precision-recall area
R-HSA-3223200,18.0,134.0,21097.0,53.0,0.11842105263157894,0.2535211267605634,0.9912214815510281,0.16143497757847533,0.16927887091302124,0.049930654462217214
R-HSA-3229089,20.0,151.0,21081.0,50.0,0.11695906432748537,0.2857142857142857,0.9905642662660783,0.16597510373443983,0.17867805379105886,0.051425307259871225
R-HSA-3229102,20.0,165.0,21064.0,53.0,0.10810810810810811,0.273972602739726,0.9897662191343536,0.15503875968992248,0.167661222237009,0.04875127366853613
R-HSA-3240295,15.0,82.0,21157.0,48.0,0.15463917525773196,0.23809523809523808,0.9938972866397522,0.1875,0.18892220591526027,0.05766059224602745
R-HSA-3364026,14.0,102.0,21128.0,58.0,0.1206896551724138,0.19444444444444445,0.9924889681720026,0.14893617021276595,0.14956071612488459,0.036658493132866815
R-HSA-3451147,15.0,118.0,21132.0,37.0,0.11278195488721804,0.28846153846153844,0.9927236879166276,0.16216216216216217,0.1772357357507355,0.054782344831430144
R-HSA-3640874,39.0,33.0,21215.0,15.0,0.5416666666666666,0.7222222222222222,0.9977466904516008,0.619047619047619,0.6243823037184879,0.4125558646771396
R-HSA-3662335,2.0,0.0,21240.0,60.0,1.0,0.03225806451612903,0.997183363064501,0.0625,0.1793521584167853,0.05171306294789758
R-HSA-375302,64.0,1716.0,19473.0,49.0,0.035955056179775284,0.5663716814159292,0.917143930147404,0.06761753829899632,0.12741183757228655,0.043128425313510174
R-HSA-376419,31.0,51.0,21201.0,19.0,0.3780487804878049,0.62,0.9967139235752511,0.46969696969696967,0.48262824644454866,0.3906552235494269
R-HSA-3769447,17.0,76.0,21141.0,68.0,0.1827956989247312,0.2,0.9932400713548024,0.19101123595505617,0.18781535337491512,0.09014966159245351
R-HSA-3777129,13.0,82.0,21153.0,54.0,0.1368421052631579,0.19402985074626866,0.9936156229462022,0.16049382716049385,0.15980863447086638,0.04165605142277117
R-HSA-3782637,10.0,73.0,21167.0,52.0,0.12048192771084337,0.16129032258064516,0.994132006384377,0.13793103448275862,0.13649777415450795,0.03458526472810584
R-HSA-3782655,9.0,81.0,21159.0,53.0,0.1,0.14516129032258066,0.9937095108440522,0.11842105263157895,0.11739507519386123,0.0344947707443761
R-HSA-3785711,12.0,112.0,21140.0,38.0,0.0967741935483871,0.24,0.9929584076612524,0.1379310344827586,0.14931382443034927,0.03598567149507488
R-HSA-3788745,15.0,147.0,21095.0,45.0,0.09259259259259259,0.25,0.9909867618064031,0.13513513513513514,0.1482900820709185,0.035896768588006014
R-HSA-3788748,15.0,147.0,21095.0,45.0,0.09259259259259259,0.25,0.9909867618064031,0.13513513513513514,0.1482900820709185,0.035896768588006014
R-HSA-379044,14.0,74.0,21119.0,95.0,0.1590909090909091,0.12844036697247707,0.9920664726316778,0.14213197969543148,0.1389915541167626,0.04766953278101554
R-HSA-379048,58.0,594.0,20561.0,89.0,0.08895705521472393,0.3945578231292517,0.9679372828842362,0.14518147684605756,0.17612900042754587,0.06652868691566387
R-HSA-380073,97.0,1554.0,19534.0,117.0,0.05875227135069655,0.4532710280373832,0.9215566613463525,0.10402144772117962,0.14156693999392608,0.07254797712528946
R-HSA-380272,30.0,34.0,21198.0,40.0,0.46875,0.42857142857142855,0.9965261477795512,0.4477611940298507,0.44647290939518414,0.3368766964900603
R-HSA-380283,33.0,45.0,21177.0,47.0,0.4230769230769231,0.4125,0.9956811566989016,0.4177215189873418,0.4155879523712559,0.29235885187836874
R-HSA-380294,30.0,34.0,21198.0,40.0,0.46875,0.42857142857142855,0.9965261477795512,0.4477611940298507,0.44647290939518414,0.3368766964900603
R-HSA-380303,30.0,34.0,21198.0,40.0,0.46875,0.42857142857142855,0.9965261477795512,0.4477611940298507,0.44647290939518414,0.3368766964900603
R-HSA-380311,26.0,23.0,21207.0,46.0,0.5306122448979592,0.3611111111111111,0.9967608675241761,0.4297520661157025,0.43618331285356127,0.30712140854629594
R-HSA-380316,35.0,102.0,21106.0,59.0,0.25547445255474455,0.3723404255319149,0.9924420242230776,0.303030303030303,0.3047461625139273,0.18097756459452977
R-HSA-380455,26.0,23.0,21207.0,46.0,0.5306122448979592,0.3611111111111111,0.9967608675241761,0.4297520661157025,0.43618331285356127,0.30712140854629594
R-HSA-380508,35.0,52.0,21169.0,46.0,0.40229885057471265,0.43209876543209874,0.9953994930053516,0.4166666666666667,0.41462687523184255,0.2888642534574495
R-HSA-382096,36.0,60.0,21191.0,15.0,0.375,0.7058823529411765,0.9964792038306263,0.48979591836734687,0.5129812881777709,0.4140630692751691
R-HSA-419166,34.0,339.0,20909.0,20.0,0.09115281501340483,0.6296296296296297,0.9831471223359309,0.1592505854800937,0.23526960177082584,0.06512608369338245
R-HSA-427336,24.0,136.0,21093.0,49.0,0.15,0.3287671232876712,0.991315369448878,0.20600858369098712,0.21819027394150528,0.09056981734974108
R-HSA-427337,14.0,158.0,21085.0,45.0,0.08139534883720931,0.23728813559322035,0.9904703783682284,0.12121212121212122,0.13497868910288463,0.030405217890223282
R-HSA-427383,14.0,129.0,21114.0,45.0,0.0979020979020979,0.23728813559322035,0.9918317528870528,0.13861386138613863,0.14881111650257256,0.033200062736501994
R-HSA-427514,15.0,149.0,21092.0,46.0,0.09146341463414634,0.2459016393442623,0.9908459299596282,0.13333333333333333,0.14604640382474962,0.034483580442097865
R-HSA-427527,15.0,149.0,21092.0,46.0,0.09146341463414634,0.2459016393442623,0.9908459299596282,0.13333333333333333,0.14604640382474962,0.034483580442097865
R-HSA-427528,15.0,149.0,21092.0,46.0,0.09146341463414634,0.2459016393442623,0.9908459299596282,0.13333333333333333,0.14604640382474962,0.034483580442097865
R-HSA-433672,11.0,47.0,21182.0,62.0,0.1896551724137931,0.1506849315068493,0.9948831095671767,0.16793893129770993,0.16650820051875379,0.05706277642484544
R-HSA-4641256,39.0,32.0,21218.0,13.0,0.5492957746478874,0.75,0.9978875222983757,0.6341463414634145,0.6408481443397356,0.42753407867935433
R-HSA-4641260,39.0,33.0,21218.0,12.0,0.5416666666666666,0.7647058823529411,0.9978875222983757,0.6341463414634146,0.6426065564572605,0.4375022730953499
R-HSA-481007,24.0,791.0,20444.0,43.0,0.029447852760736196,0.3582089552238806,0.9608487465965637,0.054421768707483,0.09369044085844855,0.02612090626700983
R-HSA-5227490,11.0,47.0,21182.0,62.0,0.1896551724137931,0.1506849315068493,0.9948831095671767,0.16793893129770993,0.16650820051875379,0.05706277642484544
R-HSA-5250938,8.0,19.0,21196.0,79.0,0.2962962962962963,0.09195402298850575,0.9953994930053516,0.14035087719298245,0.16322423324368115,0.06770633576914113
R-HSA-5333615,68.0,62.0,21151.0,21.0,0.5230769230769231,0.7640449438202247,0.9961036522392264,0.6210045662100457,0.6303733208369874,0.5402463258273388
R-HSA-5334097,1.0,0.0,21242.0,59.0,1.0,0.016666666666666666,0.997230307013426,0.03278688524590164,0.1289205295900667,0.029165121949493077
R-HSA-5334099,14.0,132.0,21111.0,45.0,0.0958904109589041,0.23728813559322035,0.9916909210402779,0.13658536585365855,0.14719478192522528,0.03319642258088436
R-HSA-5334151,15.0,132.0,21110.0,45.0,0.10204081632653061,0.25,0.9916909210402779,0.14492753623188406,0.15606902646342002,0.038620313781104844
R-HSA-5334152,1.0,0.0,21242.0,59.0,1.0,0.016666666666666666,0.997230307013426,0.03278688524590164,0.1289205295900667,0.03005144032068672
R-HSA-5334160,15.0,132.0,21110.0,45.0,0.10204081632653061,0.25,0.9916909210402779,0.14492753623188406,0.15606902646342002,0.038620313781104844
R-HSA-5334164,1.0,0.0,21242.0,59.0,1.0,0.016666666666666666,0.997230307013426,0.03278688524590164,0.1289205295900667,0.029165121949493077
R-HSA-5334179,1.0,0.0,21242.0,59.0,1.0,0.016666666666666666,0.997230307013426,0.03278688524590164,0.1289205295900667,0.03005144032068672
R-HSA-5362448,39.0,33.0,21217.0,13.0,0.5416666666666666,0.75,0.9978405783494507,0.6290322580645162,0.6363572256907828,0.4220791593954866
R-HSA-5387392,39.0,33.0,21219.0,11.0,0.5416666666666666,0.78,0.9979344662473008,0.6393442622950819,0.6490420342094972,0.44379210248851536
R-HSA-5389839,68.0,57.0,21159.0,18.0,0.544,0.7906976744186046,0.9964792038306263,0.6445497630331752,0.6542233592570571,0.5455162856209441
R-HSA-5389842,70.0,60.0,21157.0,15.0,0.5384615384615384,0.8235294117647058,0.9964792038306263,0.6511627906976744,0.6643302901098285,0.5558818909756854
R-HSA-5389848,70.0,60.0,21157.0,15.0,0.5384615384615384,0.8235294117647058,0.9964792038306263,0.6511627906976744,0.6643302901098285,0.5558818909756854
R-HSA-5389857,69.0,63.0,21155.0,15.0,0.5227272727272727,0.8214285714285714,0.9963383719838513,0.6388888888888888,0.6536444964655204,0.5493455901929285
R-HSA-5419261,67.0,54.0,21163.0,18.0,0.5537190082644629,0.788235294117647,0.9966200356774012,0.6504854368932039,0.6590780570281185,0.5410497026216777
R-HSA-5419264,66.0,53.0,21164.0,19.0,0.5546218487394958,0.7764705882352941,0.9966200356774012,0.6470588235294117,0.6546509742803236,0.5410572290771195
R-HSA-5419271,66.0,53.0,21164.0,19.0,0.5546218487394958,0.7764705882352941,0.9966200356774012,0.6470588235294117,0.6546509742803236,0.5410572290771195
R-HSA-5419273,65.0,55.0,21161.0,21.0,0.5416666666666666,0.7558139534883721,0.9964322598817013,0.6310679611650485,0.6381600642084667,0.5212108449557715
R-HSA-5419277,65.0,55.0,21161.0,21.0,0.5416666666666666,0.7558139534883721,0.9964322598817013,0.6310679611650485,0.6381600642084667,0.5212108449557715
R-HSA-5419279,67.0,54.0,21163.0,18.0,0.5537190082644629,0.788235294117647,0.9966200356774012,0.6504854368932039,0.6590780570281185,0.5410497026216777
R-HSA-5419281,63.0,46.0,21171.0,22.0,0.5779816513761468,0.7411764705882353,0.9968078114731012,0.6494845360824743,0.6529671854999632,0.5366929860973109
R-HSA-5578742,1.0,0.0,21230.0,71.0,1.0,0.013888888888888888,0.9966669796263262,0.0273972602739726,0.11765455692843177,0.025250059024590835
R-HSA-560473,32.0,6.0,21244.0,20.0,0.8421052631578947,0.6153846153846154,0.9987794573279505,0.7111111111111111,0.7193068288028328,0.686342372171039
R-HSA-560517,33.0,6.0,21244.0,19.0,0.8461538461538461,0.6346153846153846,0.9988264012768754,0.7252747252747251,0.732240747908279,0.6815639396081604
R-HSA-5607731,39.0,33.0,21218.0,12.0,0.5416666666666666,0.7647058823529411,0.9978875222983757,0.6341463414634146,0.6426065564572605,0.4327686864768657
R-HSA-5617431,28.0,250.0,20960.0,64.0,0.10071942446043165,0.30434782608695654,0.9852596000375552,0.15135135135135136,0.16904429110387773,0.062219915809364416
R-HSA-5617445,24.0,318.0,20909.0,51.0,0.07017543859649122,0.32,0.9826776828466811,0.11510791366906474,0.14374516825102376,0.04238550901834597
R-HSA-5617452,29.0,267.0,20944.0,62.0,0.09797297297297297,0.31868131868131866,0.9845554408036804,0.1498708010335917,0.1705445534338912,0.05998210757416922
R-HSA-5617454,21.0,231.0,20980.0,70.0,0.08333333333333333,0.23076923076923078,0.98586987137358,0.12244897959183675,0.13263496271193595,0.049508164571821625
R-HSA-5617462,16.0,214.0,21018.0,54.0,0.06956521739130435,0.22857142857142856,0.9874190216881044,0.10666666666666667,0.12099399532635088,0.026578475660400714
R-HSA-5617471,22.0,220.0,20996.0,64.0,0.09090909090909091,0.2558139534883721,0.9866679185053047,0.13414634146341464,0.14685788779886572,0.051454542336555824
R-HSA-5617483,18.0,259.0,20960.0,65.0,0.06498194945848375,0.21686746987951808,0.9847901605483054,0.09999999999999999,0.11254588384623179,0.03440218785946589
R-HSA-5617484,15.0,168.0,21054.0,65.0,0.08196721311475409,0.1875,0.9890620599004788,0.11406844106463879,0.1190262666255445,0.029154706648394146
R-HSA-5617486,16.0,198.0,21020.0,68.0,0.07476635514018691,0.19047619047619047,0.9875129095859544,0.10738255033557045,0.11383935150899865,0.03480117813146513
R-HSA-5617492,15.0,168.0,21054.0,65.0,0.08196721311475409,0.1875,0.9890620599004788,0.11406844106463879,0.1190262666255445,0.029154706648394146
R-HSA-5617641,18.0,233.0,20985.0,66.0,0.07171314741035857,0.21428571428571427,0.9859637592714299,0.10746268656716418,0.1180770707927264,0.035744505584024075
R-HSA-5617642,16.0,214.0,21018.0,54.0,0.06956521739130435,0.22857142857142856,0.9874190216881044,0.10666666666666667,0.12099399532635088,0.026578475660400714
R-HSA-5617650,24.0,318.0,20909.0,51.0,0.07017543859649122,0.32,0.9826776828466811,0.11510791366906474,0.14374516825102376,0.04238550901834597
R-HSA-5617661,25.0,459.0,20761.0,57.0,0.05165289256198347,0.3048780487804878,0.9757769223547085,0.08833922261484099,0.11770733747955608,0.03106880975567051
R-HSA-5617672,25.0,459.0,20761.0,57.0,0.05165289256198347,0.3048780487804878,0.9757769223547085,0.08833922261484099,0.11770733747955608,0.03106880975567051
R-HSA-5617676,18.0,233.0,20985.0,66.0,0.07171314741035857,0.21428571428571427,0.9859637592714299,0.10746268656716418,0.1180770707927264,0.035744505584024075
R-HSA-5617816,35.0,51.0,21156.0,60.0,0.4069767441860465,0.3684210526315789,0.9947892216693268,0.38674033149171266,0.3846101431012031,0.2462661607084188
R-HSA-5617859,28.0,257.0,20955.0,62.0,0.09824561403508772,0.3111111111111111,0.9850248802929302,0.14933333333333335,0.16879853515504348,0.05916988171323337
R-HSA-5617862,20.0,146.0,21074.0,62.0,0.12048192771084337,0.24390243902439024,0.9902356586236034,0.16129032258064516,0.16691796526608843,0.0739637689249605
R-HSA-5617866,23.0,397.0,20826.0,56.0,0.05476190476190476,0.2911392405063291,0.9787343911369825,0.09218436873747494,0.11911491510468475,0.02900062843533678
R-HSA-5617867,21.0,220.0,20998.0,63.0,0.08713692946058091,0.25,0.9867148624542297,0.1292307692307692,0.14199977518692072,0.05061859368679964
R-HSA-5617874,23.0,223.0,20992.0,64.0,0.09349593495934959,0.26436781609195403,0.9865270866585297,0.13813813813813813,0.15153527692201554,0.049606500347517
R-HSA-5617877,2.0,0.0,21226.0,74.0,1.0,0.02631578947368421,0.9965261477795512,0.05128205128205127,0.16193938287586795,0.05435965144044843
R-HSA-5617887,28.0,341.0,20877.0,56.0,0.07588075880758807,0.3333333333333333,0.9813632522767816,0.12362030905077262,0.15239864424092686,0.04342065149206639
R-HSA-5617896,30.0,241.0,20967.0,64.0,0.11070110701107011,0.3191489361702128,0.98568209557788,0.16438356164383564,0.18203171073166066,0.07178044982082582
R-HSA-5621002,19.0,272.0,20947.0,64.0,0.06529209621993128,0.2289156626506024,0.9842268331612055,0.10160427807486631,0.11597925346989596,0.03483224059354019
R-HSA-5621010,19.0,267.0,20953.0,63.0,0.06643356643356643,0.23170731707317074,0.9845084968547554,0.10326086956521739,0.11789983485823115,0.0355188496948296
R-HSA-5624949,10.0,37.0,21213.0,42.0,0.2127659574468085,0.19230769230769232,0.9962914280349263,0.20202020202020202,0.20042331872365188,0.06761013754256673
R-HSA-5624952,10.0,37.0,21213.0,42.0,0.2127659574468085,0.19230769230769232,0.9962914280349263,0.20202020202020202,0.20042331872365188,0.06761013754256673
R-HSA-5625416,10.0,37.0,21213.0,42.0,0.2127659574468085,0.19230769230769232,0.9962914280349263,0.20202020202020202,0.20042331872365188,0.06761013754256673
R-HSA-5625421,10.0,37.0,21213.0,42.0,0.2127659574468085,0.19230769230769232,0.9962914280349263,0.20202020202020202,0.20042331872365188,0.06761013754256673
R-HSA-5625424,10.0,37.0,21213.0,42.0,0.2127659574468085,0.19230769230769232,0.9962914280349263,0.20202020202020202,0.20042331872365188,0.06761013754256673
R-HSA-5625426,10.0,37.0,21213.0,42.0,0.2127659574468085,0.19230769230769232,0.9962914280349263,0.20202020202020202,0.20042331872365188,0.06761013754256673
R-HSA-5625774,15.0,146.0,21096.0,45.0,0.09316770186335403,0.25,0.9910337057553281,0.13574660633484162,0.14877518657563388,0.04185705745944939
R-HSA-5625784,15.0,146.0,21096.0,45.0,0.09316770186335403,0.25,0.9910337057553281,0.13574660633484162,0.14877518657563388,0.04185705745944939
