process,TP,FP,TN,FN,precision,recall,accuracy,f_measure,mcc,precision-recall area
R-HSA-187574,53.0,3846.0,17399.0,4.0,0.013593229033085406,0.9298245614035088,0.8192657966388133,0.02679474216380182,0.10003208416625478,0.009984860007213376
R-HSA-188191,61.0,3879.0,17357.0,5.0,0.015482233502538072,0.9242424242424242,0.8176697023753638,0.030454318522216674,0.1061497262468548,0.011318820140423881
R-HSA-192704,62.0,5759.0,15456.0,25.0,0.010651090877856038,0.7126436781609196,0.728476199417895,0.02098849018280298,0.06313982668745584,0.006745168683542312
R-HSA-192841,63.0,5772.0,15441.0,26.0,0.010796915167095116,0.7078651685393258,0.7278189841329452,0.021269412559081703,0.06302716631381866,0.006941463523520335
R-HSA-205039,42.0,11347.0,9903.0,10.0,0.0036877688998156115,0.8076923076923077,0.4668575720589616,0.007342015558080588,0.027079192883027965,0.00342785133344263
R-HSA-209061,47.0,3724.0,17526.0,5.0,0.012463537523203394,0.9038461538461539,0.8249460144587363,0.024588019879675647,0.09419723508925738,0.0082862205002264
R-HSA-211715,46.0,3837.0,17415.0,4.0,0.011846510430079836,0.92,0.8196882921791381,0.023391812865497078,0.0926829305477541,0.007986301293092725
R-HSA-212222,19.0,4084.0,17152.0,47.0,0.004630757981964416,0.2878787878787879,0.8060745469908929,0.009114895658431278,0.013467891586713344,0.0034171172029353073
R-HSA-212252,22.0,4320.0,16914.0,46.0,0.005066789497927222,0.3235294117647059,0.7950427189935217,0.009977324263038548,0.016814766496838777,0.003703107643766091
R-HSA-212263,22.0,4320.0,16914.0,46.0,0.005066789497927222,0.3235294117647059,0.7950427189935217,0.009977324263038548,0.016814766496838777,0.003703107643766091
R-HSA-212269,19.0,4084.0,17152.0,47.0,0.004630757981964416,0.2878787878787879,0.8060745469908929,0.009114895658431278,0.013467891586713344,0.0034171172029353073
R-HSA-2130282,62.0,3659.0,17575.0,6.0,0.0166621875839828,0.9117647058823529,0.8279504271899352,0.032726313011348644,0.10985646773774427,0.015824527755231074
R-HSA-2172678,11.0,2092.0,19150.0,49.0,0.005230622919638612,0.18333333333333332,0.8994930053516101,0.010171058714748035,0.015075166905471097,0.003164839527330921
R-HSA-2213248,41.0,5353.0,15873.0,35.0,0.007601038190582128,0.5394736842105263,0.7470660031921885,0.014990859232175503,0.03939013805784268,0.006236917633929953
R-HSA-2245218,15.0,2830.0,18410.0,47.0,0.005272407732864675,0.24193548387096775,0.8649422589428223,0.010319917440660476,0.01721338254339825,0.0033301102889290945
R-HSA-2288097,13.0,2455.0,18782.0,52.0,0.00526742301458671,0.2,0.8823115200450662,0.010264508487958943,0.01454457948287146,0.0034325107566307933
R-HSA-2294574,13.0,2457.0,18780.0,52.0,0.005263157894736842,0.2,0.8822176321472163,0.010256410256410256,0.014523238340067052,0.003425072917775053
R-HSA-2294580,13.0,2457.0,18780.0,52.0,0.005263157894736842,0.2,0.8822176321472163,0.010256410256410256,0.014523238340067052,0.003425072917775053
R-HSA-2294590,13.0,2457.0,18780.0,52.0,0.005263157894736842,0.2,0.8822176321472163,0.010256410256410256,0.014523238340067052,0.003425072917775053
R-HSA-2294600,15.0,2874.0,18362.0,51.0,0.005192107995846314,0.22727272727272727,0.8626889493944231,0.010152284263959392,0.014923142019458366,0.0034888462090935934
R-HSA-2301205,11.0,2124.0,19117.0,50.0,0.005152224824355972,0.18032786885245902,0.8979438550370857,0.010018214936247723,0.014294470850677232,0.003167818417526581
R-HSA-2316434,72.0,7379.0,13838.0,13.0,0.00966313246544088,0.8470588235294118,0.6529903295465215,0.01910828025477707,0.06599948245061271,0.008796743803562879
R-HSA-2400009,67.0,7394.0,13830.0,11.0,0.008980029486663986,0.8589743589743589,0.6523800582104967,0.01777424061546624,0.06464804023308032,0.0072564852733409645
R-HSA-2408529,61.0,5640.0,15573.0,28.0,0.010699877214523769,0.6853932584269663,0.7339216974931931,0.021070811744386873,0.061121708959102676,0.006742156439982774
R-HSA-2467809,106.0,9410.0,11769.0,17.0,0.011139134089953762,0.8617886178861789,0.5574593934841799,0.0219939827782965,0.06362548718279785,0.009159530940150656
R-HSA-2467811,105.0,9390.0,11790.0,17.0,0.011058451816745656,0.860655737704918,0.5583982724626796,0.02183633149630862,0.06335596364462952,0.009096749783353831
R-HSA-2468287,108.0,9380.0,11797.0,17.0,0.011382799325463743,0.864,0.5588677119519294,0.022469572453968585,0.06470714328595349,0.009881744103340553
R-HSA-2484822,105.0,9390.0,11790.0,17.0,0.011058451816745656,0.860655737704918,0.5583982724626796,0.02183633149630862,0.06335596364462952,0.009096749783353831
R-HSA-2574840,59.0,5338.0,15892.0,13.0,0.010931999258847507,0.8194444444444444,0.7488029293024129,0.02157615651855915,0.07579708392704726,0.011844921846385238
R-HSA-2574845,59.0,5338.0,15892.0,13.0,0.010931999258847507,0.8194444444444444,0.7488029293024129,0.02157615651855915,0.07579708392704726,0.011844921846385238
R-HSA-264458,46.0,3829.0,17423.0,4.0,0.011870967741935483,0.92,0.820063843770538,0.02343949044585987,0.09280447632876941,0.008021311509103306
R-HSA-3000310,58.0,5289.0,15941.0,14.0,0.010847204039648402,0.8055555555555556,0.7510562388508122,0.021406163498800517,0.07448107157849562,0.01026622030653802
