process,TP,FP,TN,FN,precision,recall,accuracy,f_measure,mcc,precision-recall area
R-HSA-180573,43.0,31.0,21219.0,9.0,0.581081081081081,0.8269230769230769,0.9981222420430007,0.6825396825396826,0.6923233998959489,0.4218864974966899
R-HSA-180603,45.0,29.0,21219.0,9.0,0.6081081081081081,0.8333333333333334,0.9982161299408506,0.7031250000000001,0.7110373138053043,0.5567272346902506
R-HSA-181450,10.0,133.0,21119.0,40.0,0.06993006993006994,0.2,0.9918786968359778,0.10362694300518135,0.11481339807177363,0.03266825766104624
R-HSA-187574,43.0,28.0,21217.0,14.0,0.6056338028169014,0.7543859649122807,0.9980283541451507,0.671875,0.6749717463602327,0.5234199941747615
R-HSA-188191,50.0,3.0,21233.0,16.0,0.9433962264150944,0.7575757575757576,0.9991080649704253,0.8403361344537815,0.8449795898800313,0.8193598150848657
R-HSA-192704,67.0,59.0,21156.0,20.0,0.5317460317460317,0.7701149425287356,0.9962914280349263,0.6291079812206573,0.638202186954044,0.5449479173214312
R-HSA-192841,67.0,62.0,21151.0,22.0,0.5193798449612403,0.7528089887640449,0.9960567082903014,0.6146788990825689,0.6234553949359997,0.5232901069799252
R-HSA-205039,30.0,280.0,20970.0,22.0,0.0967741935483871,0.5769230769230769,0.9858229274246549,0.16574585635359115,0.23230434011834028,0.05752483723583681
R-HSA-209061,41.0,33.0,21217.0,11.0,0.5540540540540541,0.7884615384615384,0.9979344662473008,0.6507936507936507,0.6599864660886007,0.3717173177848149
R-HSA-211715,41.0,35.0,21217.0,9.0,0.5394736842105263,0.82,0.9979344662473008,0.6507936507936507,0.6641784182601407,0.3740645734647429
R-HSA-212222,11.0,26.0,21210.0,55.0,0.2972972972972973,0.16666666666666666,0.9961975401370763,0.21359223300970873,0.22081135868617224,0.06728715105185598
R-HSA-212252,10.0,31.0,21203.0,58.0,0.24390243902439024,0.14705882352941177,0.9958219885456765,0.18348623853211007,0.18738925601303685,0.06912132690687517
