process,TP,FP,TN,FN,precision,recall,accuracy,f_measure,mcc,precision-recall area
R-HSA-5617471,26.0,42.0,21174.0,60.0,0.38235294117647056,0.3023255813953488,0.9952117172096516,0.33766233766233766,0.3376232815095262,0.14397569317557202
R-HSA-5617483,26.0,49.0,21170.0,57.0,0.3466666666666667,0.3132530120481928,0.9950239414139518,0.32911392405063294,0.3270456733788381,0.1241634281938487
R-HSA-5617484,26.0,49.0,21173.0,54.0,0.3466666666666667,0.325,0.9951647732607267,0.335483870967742,0.333234656003772,0.1294115334526437
R-HSA-5617486,26.0,49.0,21169.0,58.0,0.3466666666666667,0.30952380952380953,0.9949769974650268,0.32704402515723274,0.32505628111290996,0.12349687153329722
R-HSA-5617492,26.0,49.0,21173.0,54.0,0.3466666666666667,0.325,0.9951647732607267,0.335483870967742,0.333234656003772,0.1294115334526437
R-HSA-5617641,28.0,56.0,21162.0,56.0,0.3333333333333333,0.3333333333333333,0.9947422777204018,0.3333333333333333,0.3306940647877588,0.12830493777366478
R-HSA-5617642,21.0,69.0,21163.0,49.0,0.23333333333333334,0.3,0.9944606140268519,0.26249999999999996,0.26183241543619834,0.0890278767787679
R-HSA-5617650,27.0,88.0,21139.0,48.0,0.23478260869565218,0.36,0.9936156229462022,0.2842105263157895,0.28764945181313517,0.10622782793031771
R-HSA-5617661,27.0,51.0,21169.0,55.0,0.34615384615384615,0.32926829268292684,0.9950239414139518,0.3375,0.3351096873286475,0.1344493132080888
R-HSA-5617672,27.0,51.0,21169.0,55.0,0.34615384615384615,0.32926829268292684,0.9950239414139518,0.3375,0.3351096873286475,0.1344493132080888
R-HSA-5617676,28.0,56.0,21162.0,56.0,0.3333333333333333,0.3333333333333333,0.9947422777204018,0.3333333333333333,0.3306940647877588,0.12830493777366478
R-HSA-5617816,27.0,16.0,21191.0,68.0,0.627906976744186,0.28421052631578947,0.9960567082903014,0.3913043478260869,0.4208056098945121,0.34765596011374117
R-HSA-5617859,44.0,129.0,21083.0,46.0,0.2543352601156069,0.4888888888888889,0.9917848089381279,0.3346007604562738,0.34891808621039727,0.16394646867391774
R-HSA-5617862,35.0,126.0,21094.0,47.0,0.21739130434782608,0.4268292682926829,0.9918786968359778,0.2880658436213992,0.3009359299048665,0.12531998485373036
R-HSA-5617866,26.0,49.0,21174.0,53.0,0.3466666666666667,0.3291139240506329,0.9952117172096516,0.33766233766233766,0.3353751092895065,0.1318437393473071
R-HSA-5617867,31.0,67.0,21151.0,53.0,0.3163265306122449,0.36904761904761907,0.994366726129002,0.34065934065934067,0.3388600560707581,0.15088477114934246
R-HSA-5617874,39.0,116.0,21099.0,48.0,0.25161290322580643,0.4482758620689655,0.9923011923763027,0.32231404958677684,0.3322816842871286,0.15139781190705423
R-HSA-5617877,22.0,58.0,21168.0,54.0,0.275,0.2894736842105263,0.9947422777204018,0.28205128205128205,0.27950707486867415,0.10731195934279403
R-HSA-5617887,31.0,71.0,21147.0,53.0,0.30392156862745096,0.36904761904761907,0.9941789503333021,0.3333333333333333,0.33200947383077556,0.1453938621413294
R-HSA-5617896,41.0,92.0,21116.0,53.0,0.3082706766917293,0.43617021276595747,0.9931931274058774,0.3612334801762114,0.3633731571731685,0.16138664540929828
