tp,fp,fn,tn,precision,recall,f_measure,mcc
15,4,3,2674,0.7894736842105263,0.8333333333333334,0.8108108108108109,0.8098045014527624
16,1,4,2675,0.9411764705882353,0.8,0.8648648648648648,0.866830749735362
13,2,4,2677,0.8666666666666667,0.7647058823529411,0.8125,0.8129934058397165
35,2,8,2651,0.9459459459459459,0.813953488372093,0.875,0.8756690330258258
12,1,2,2681,0.9230769230769231,0.8571428571428571,0.888888888888889,0.8889465398405145
21,2,10,2663,0.9130434782608695,0.6774193548387096,0.7777777777777777,0.7844084504255384
13,1,2,2680,0.9285714285714286,0.8666666666666667,0.896551724137931,0.896531955036121
12,1,6,2677,0.9230769230769231,0.6666666666666666,0.7741935483870968,0.7832942570324204
10,1,1,2684,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9087184696123244
14,2,4,2675,0.875,0.7777777777777778,0.823529411764706,0.8238577902359349
21,0,8,2667,1.0,0.7241379310344828,0.8400000000000001,0.8496895226408259
13,0,5,2677,1.0,0.7222222222222222,0.8387096774193548,0.8490440492092983
10,0,5,2681,1.0,0.6666666666666666,0.8,0.815736271068328
14,0,2,2680,1.0,0.875,0.9333333333333333,0.9350655067236094
21,3,6,2666,0.875,0.7777777777777778,0.823529411764706,0.8233031386638604
18,2,3,2673,0.9,0.8571428571428571,0.8780487804878048,0.8773799575637464
14,1,4,2677,0.9333333333333333,0.7777777777777778,0.8484848484848485,0.851127214285202
22,1,6,2666,0.9565217391304348,0.7857142857142857,0.8627450980392156,0.8656966314390813
13,1,2,2680,0.9285714285714286,0.8666666666666667,0.896551724137931,0.896531955036121
14,2,3,2677,0.875,0.8235294117647058,0.8484848484848485,0.847946921029114
13,3,0,2680,0.8125,1.0,0.896551724137931,0.9008837339246081
16,3,2,2675,0.8421052631578947,0.8888888888888888,0.8648648648648649,0.8642519286540356
26,1,4,2664,0.9629629629629629,0.8666666666666667,0.912280701754386,0.9126378123513866
17,3,1,2675,0.85,0.9444444444444444,0.8947368421052632,0.8952502788934495
14,0,1,2681,1.0,0.9333333333333333,0.9655172413793104,0.9659116596913074
11,1,3,2681,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.8479495899603982
20,0,8,2668,1.0,0.7142857142857143,0.8333333333333333,0.8438899993390203
18,3,6,2669,0.8571428571428571,0.75,0.7999999999999999,0.8001343994617516
13,0,5,2678,1.0,0.7222222222222222,0.8387096774193548,0.8490443447389839
14,4,4,2674,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7762841257986889
15,2,3,2676,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8565645368715927
15,4,2,2675,0.7894736842105263,0.8823529411764706,0.8333333333333333,0.8335211897184951
11,2,6,2677,0.8461538461538461,0.6470588235294118,0.7333333333333334,0.7385352182276512
13,2,4,2677,0.8666666666666667,0.7647058823529411,0.8125,0.8129934058397165
14,2,3,2677,0.875,0.8235294117647058,0.8484848484848485,0.847946921029114
8,0,6,2682,1.0,0.5714285714285714,0.7272727272727273,0.7550848039952134
11,1,4,2680,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.8190164648559031
14,0,1,2681,1.0,0.9333333333333333,0.9655172413793104,0.9659116596913074
10,1,5,2680,0.9090909090909091,0.6666666666666666,0.7692307692307692,0.7774836006126571
33,7,19,2637,0.825,0.6346153846153846,0.717391304347826,0.7189246463421645
20,0,5,2671,1.0,0.8,0.888888888888889,0.8935911994245961
11,1,4,2679,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.8190161385463983
9,0,2,2685,1.0,0.8181818181818182,0.9,0.9041973376361119
13,1,0,2682,0.9285714285714286,1.0,0.962962962962963,0.9634445153273044
28,2,4,2662,0.9333333333333333,0.875,0.9032258064516129,0.90258199858331
18,1,6,2671,0.9473684210526315,0.75,0.8372093023255814,0.8417194392293543
9,1,1,2685,0.9,0.9,0.9,0.8996276991809382
24,2,6,2664,0.9230769230769231,0.8,0.8571428571428571,0.8578886819714729
21,2,3,2669,0.9130434782608695,0.875,0.8936170212765957,0.8928873402373193
8,0,2,2685,1.0,0.8,0.888888888888889,0.8940942569883812
19,0,5,2672,1.0,0.7916666666666666,0.8837209302325582,0.8889252057496226
37,7,15,2637,0.8409090909090909,0.7115384615384616,0.7708333333333333,0.7694824797224645
21,1,4,2670,0.9545454545454546,0.84,0.8936170212765958,0.8945416835172333
22,1,3,2670,0.9565217391304348,0.88,0.9166666666666666,0.9167299398345293
16,0,9,2671,1.0,0.64,0.7804878048780487,0.7986555867635665
37,7,8,2643,0.8409090909090909,0.8222222222222222,0.8314606741573033,0.8286854647587483
17,1,8,2670,0.9444444444444444,0.68,0.7906976744186047,0.79989898229256
14,0,2,2679,1.0,0.875,0.9333333333333333,0.9350653765837122
13,0,3,2679,1.0,0.8125,0.896551724137931,0.9008835459208709
14,0,0,2682,1.0,1.0,1.0,1.0
