tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives
1.0,30.0,15.0,3394.0,0.03225806451612903,0.0625,0.0425531914893617,0.03869159104506964,0.06666666666666667,0.05,0.0625
1.0,16.0,28.0,3395.0,0.058823529411764705,0.034482758620689655,0.043478260869565216,0.038842964413030534,0.06666666666666667,0.05,0.06896551724137931
2.0,34.0,31.0,3373.0,0.05555555555555555,0.06060606060606061,0.057971014492753624,0.048492640034087355,0.13333333333333333,0.1,0.06060606060606061
3.0,23.0,11.0,3403.0,0.11538461538461539,0.21428571428571427,0.15,0.15258391660644274,0.13333333333333333,0.15,0.14285714285714285
6.0,57.0,38.0,3339.0,0.09523809523809523,0.13636363636363635,0.11214953271028037,0.10021436056472888,0.2,0.15,0.11363636363636363
3.0,34.0,45.0,3358.0,0.08108108108108109,0.0625,0.07058823529411765,0.059673410904242934,0.13333333333333333,0.1,0.0625
2.0,40.0,27.0,3371.0,0.047619047619047616,0.06896551724137931,0.056338028169014086,0.047653376031250756,0.06666666666666667,0.05,0.06896551724137931
0.0,2.0,10.0,3428.0,0.0,0.0,0.0,-0.0013023118779629036,0.0,0.05,0.0
2.0,31.0,22.0,3385.0,0.06060606060606061,0.08333333333333333,0.07017543859649122,0.06341135816922602,0.06666666666666667,0.05,0.08333333333333333
6.0,30.0,23.0,3381.0,0.16666666666666666,0.20689655172413793,0.18461538461538463,0.17798423900630514,0.26666666666666666,0.2,0.20689655172413793
7.0,23.0,24.0,3386.0,0.23333333333333334,0.22580645161290322,0.22950819672131148,0.22264801674225157,0.2,0.2,0.22580645161290322
6.0,33.0,22.0,3379.0,0.15384615384615385,0.21428571428571427,0.1791044776119403,0.17365335724615674,0.26666666666666666,0.2,0.21428571428571427
2.0,25.0,22.0,3391.0,0.07407407407407407,0.08333333333333333,0.07843137254901962,0.07169896170859145,0.13333333333333333,0.1,0.08333333333333333
4.0,70.0,38.0,3328.0,0.05405405405405406,0.09523809523809523,0.06896551724137931,0.05649654758984257,0.2,0.2,0.09523809523809523
6.0,52.0,36.0,3346.0,0.10344827586206896,0.14285714285714285,0.12000000000000001,0.10880020056610132,0.3333333333333333,0.25,0.14285714285714285
5.0,44.0,32.0,3359.0,0.10204081632653061,0.13513513513513514,0.11627906976744186,0.1063800480874565,0.13333333333333333,0.15,0.10810810810810811
2.0,43.0,43.0,3352.0,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.03177875961381116,0.13333333333333333,0.1,0.044444444444444446
